순,이름,팀,WAR,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR(need to drop),WPA
1741,이상규,20L,-0.20,28,0,0,0,2,3,4,1,31.0,23,23,152,45,10,1,4,21,0,1,18,0,2,6.68,6.20,2.13,69.3,74.5,-0.20,-0.98
1742,윤형배,19한,-0.20,3,0,0,0,0,0,0,0,3.2,7,7,22,8,1,0,1,3,0,0,2,0,0,17.18,8.31,3.00,24.1,50.0,-0.20,-0.00
1743,정재훈,15롯,-0.20,10,0,0,0,0,0,0,0,6.1,8,5,40,16,2,0,1,6,0,0,5,0,0,7.11,6.93,3.47,70.9,71.1,-0.20,-0.37
1744,윤강민,19N,-0.20,5,0,0,1,0,1,0,0,7.2,8,7,42,12,1,0,1,6,0,2,5,0,0,8.22,6.93,2.35,51.3,61.0,-0.20,-0.21
1745,장민재,15한,-0.20,4,0,0,0,0,0,0,0,4.0,8,8,25,9,1,1,1,7,1,0,3,0,2,18.00,9.87,4.00,27.7,49.7,-0.20,-0.02
1746,김기탁,21한,-0.21,19,0,0,0,0,0,0,4,12.1,10,8,58,14,4,1,0,7,0,1,12,0,0,5.84,3.33,1.70,75.0,133.8,-0.21,-0.31
1747,이종석,15K,-0.21,2,0,0,0,0,0,0,0,4.0,8,7,24,10,2,0,2,2,0,0,3,0,0,15.75,10.12,3.00,31.3,48.7,-0.21,-0.15
1748,신정락,17L,-0.21,63,0,0,0,3,5,10,12,59.0,42,35,265,61,8,2,4,24,3,10,58,0,5,5.34,4.23,1.44,90.7,115.0,-0.21,-1.42
1749,이윤학,15k,-0.21,2,0,0,0,0,0,0,0,3.0,8,8,20,9,3,0,2,2,0,0,4,0,0,24.00,11.62,3.67,20.9,41.2,-0.21,-0.06
1750,정재원,19S,-0.21,4,0,0,0,0,0,0,0,2.2,5,5,16,6,0,0,1,0,0,1,1,0,0,16.88,8.65,2.25,25.2,50.8,-0.21,-0.18
1751,송후섭,22K,-0.21,1,0,0,0,0,0,0,0,0.1,6,6,7,4,1,0,0,1,0,1,0,0,0,162.00,21.34,15.00,2.5,19.2,-0.21,0.00
1752,안규영,17두,-0.21,5,0,0,0,0,0,0,0,5.1,8,8,31,7,3,1,0,8,0,0,4,0,0,13.50,6.74,2.81,35.7,73.4,-0.21,-0.10
1753,김대유,20L,-0.21,3,0,0,0,0,0,0,0,2.1,6,6,14,5,1,0,0,1,0,1,1,0,0,23.14,5.27,2.57,20.0,89.7,-0.21,-0.04
1754,권혁,19두,-0.21,57,0,0,0,2,2,1,11,36.2,23,20,155,36,7,0,3,7,0,2,21,0,0,4.91,4.06,1.17,83.6,100.2,-0.21,0.02
1755,소이현,21N,-0.21,10,0,0,0,0,0,0,0,10.2,12,8,59,13,3,0,1,12,0,0,10,0,1,6.75,6.05,2.34,67.3,74.8,-0.21,-0.22
1756,송창식,17한,-0.21,63,0,0,0,5,6,0,15,73.1,56,54,331,77,20,2,13,33,4,5,64,0,2,6.63,5.69,1.50,75.9,89.3,-0.21,-2.46
1757,최영환,20롯,-0.21,6,0,0,1,0,1,0,0,10.0,11,7,53,19,3,0,4,3,0,1,7,0,1,6.30,8.56,2.20,77.3,56.4,-0.21,-0.47
1758,이교훈,21두,-0.21,11,0,0,0,0,0,0,0,8.1,10,10,43,13,3,0,2,3,0,1,8,0,0,10.80,5.97,1.92,39.9,70.2,-0.21,-0.06
1759,홍정우,19삼,-0.21,7,0,0,0,0,0,0,0,5.1,8,6,34,10,2,1,2,4,0,1,2,0,0,10.13,10.34,2.63,42.9,41.9,-0.21,-0.06
1760,문대원,20두,-0.21,4,0,0,0,0,0,0,0,5.2,9,6,30,12,3,0,2,2,0,0,0,0,0,9.53,9.20,2.47,48.6,49.1,-0.21,-0.12
1761,손동현,19K,-0.21,34,0,0,3,2,3,0,5,47.1,29,25,220,51,7,0,2,31,3,0,29,1,0,4.75,4.50,1.73,87.1,92.0,-0.21,-0.95
1762,정찬헌,17L,-0.21,61,0,0,0,8,7,7,3,61.2,43,40,280,75,14,1,5,25,8,4,57,0,7,5.84,3.96,1.62,83.0,121.7,-0.21,-1.05
1763,윤호솔,20한,-0.21,6,0,0,0,0,1,0,0,6.0,8,7,32,8,3,0,2,6,1,0,4,0,1,10.50,9.06,2.33,45.0,53.0,-0.21,-0.39
1764,박정준,19두,-0.21,2,0,0,0,0,0,0,0,1.2,6,6,13,3,1,0,0,5,0,0,0,0,0,32.40,12.40,4.80,12.7,33.2,-0.21,-0.00
1765,김기태,15삼,-0.21,23,0,0,0,3,0,0,0,29.1,25,23,131,36,8,1,11,10,0,0,23,0,1,7.06,7.95,1.57,70.0,61.9,-0.21,-0.25
1766,김단우,20L,-0.21,33,0,0,0,4,0,0,3,32.1,24,21,158,37,7,2,6,23,1,1,28,0,3,5.85,6.37,1.86,79.2,71.7,-0.21,-0.45
1767,박세진,17k,-0.21,4,0,0,3,0,2,0,0,11.1,12,12,56,16,5,0,0,6,0,2,8,0,4,9.53,4.44,1.94,53.2,111.9,-0.21,-0.36
1768,조제영,20두,-0.21,4,0,0,1,0,1,0,0,6.0,7,7,31,6,1,0,1,7,0,1,6,0,1,10.50,7.72,2.17,44.1,59.7,-0.21,-0.40
1769,미란다,22두,-0.21,3,0,0,3,0,0,0,0,7.2,7,7,43,2,2,0,0,18,0,1,8,0,1,8.22,8.69,2.61,48.4,47.2,-0.21,-0.28
1770,류희운,22K한,-0.21,15,0,0,0,0,1,0,0,11.2,11,11,56,15,1,0,2,7,0,2,10,0,2,8.49,6.17,1.89,48.1,66.0,-0.21,-0.55
1771,김기중,22한,-0.21,5,0,0,3,0,2,0,0,12.0,10,8,63,14,2,0,4,11,0,1,8,0,0,6.00,9.34,2.08,67.5,43.7,-0.21,-0.58
1772,장민익,18두,-0.22,3,0,0,0,0,0,0,0,2.0,6,6,14,5,0,0,3,2,0,1,2,0,0,27.00,25.83,3.50,18.7,18.7,-0.22,-0.08
1773,장현식,18N,-0.22,21,0,0,0,3,2,2,1,26.2,22,22,126,31,5,0,7,17,1,0,24,0,3,7.43,7.25,1.80,69.9,72.9,-0.22,-0.87
1774,박진형,21롯,-0.22,22,0,0,0,2,1,0,0,16.0,14,14,81,25,6,2,1,10,1,0,23,0,0,7.88,2.96,2.19,57.7,150.5,-0.22,-0.43
1775,배우열,17k,-0.22,26,0,0,0,0,2,0,3,34.1,33,33,177,58,18,3,7,9,0,4,33,0,3,8.65,5.60,1.95,58.6,89.1,-0.22,-0.60
1776,나균안,21롯,-0.22,23,0,0,7,1,2,1,1,46.1,36,33,223,62,13,0,4,24,0,0,27,1,1,6.41,4.84,1.86,70.9,92.1,-0.22,-0.74
1777,진승현,22롯,-0.22,10,0,0,0,0,0,0,0,9.0,9,9,48,12,2,0,2,7,0,1,11,0,1,9.00,6.45,2.11,46.2,62.9,-0.22,0.11
1778,한차현,21K,-0.22,3,0,0,0,0,0,0,0,3.2,8,8,23,10,0,0,3,2,0,0,3,0,0,19.64,13.97,3.27,22.9,31.6,-0.22,0.00
1779,이우석,22N,-0.22,3,0,0,0,0,1,0,0,1.2,4,4,11,1,0,0,0,3,0,2,1,0,0,21.60,11.14,2.40,18.9,36.8,-0.22,-0.19
1780,금민철,19K,-0.22,14,0,0,14,1,4,0,0,57.0,38,32,263,66,7,1,5,25,0,7,26,0,4,5.05,5.32,1.60,81.9,77.5,-0.22,-0.90
1781,조병현,21S,-0.23,3,0,0,3,0,0,0,0,6.2,7,6,33,7,3,0,1,5,0,1,8,0,1,8.10,5.58,1.80,55.4,81.8,-0.23,-0.45
1782,박준표,21K,-0.23,32,0,0,0,2,4,0,4,32.0,24,21,158,42,9,1,3,17,0,9,18,0,0,5.91,5.86,1.84,75.3,75.9,-0.23,-1.48
1783,박종기,21두,-0.23,22,0,0,5,0,4,0,0,59.2,42,38,274,69,10,1,3,29,0,3,33,0,3,5.73,4.49,1.64,75.3,97.3,-0.23,-1.66
1784,채병용,19S,-0.23,4,0,0,0,0,0,1,1,3.2,4,4,21,7,2,0,1,3,0,1,3,0,0,9.82,8.59,2.73,43.3,50.5,-0.23,-0.19
1785,김민규,21두,-0.23,31,0,0,6,2,3,0,1,56.1,40,38,262,64,10,0,9,28,0,4,39,0,3,6.07,5.73,1.63,71.0,74.4,-0.23,-0.67
1786,김진호,22N,-0.23,36,0,0,0,4,0,1,0,42.2,30,29,196,53,6,0,7,20,0,1,35,0,10,6.12,5.31,1.71,66.6,77.6,-0.23,-0.76
1787,정대현,17k넥,-0.23,17,0,0,10,3,8,0,0,66.1,55,52,306,91,18,1,13,23,1,3,27,0,3,7.06,6.60,1.72,71.6,75.3,-0.23,-1.58
1788,홍건희,18K,-0.23,11,0,0,1,0,1,0,0,16.2,20,19,88,32,8,1,4,7,1,1,13,0,0,10.26,6.65,2.34,50.0,77.4,-0.23,-0.30
1789,임대한,22삼,-0.23,12,0,0,0,2,1,0,1,13.2,11,8,65,12,5,0,1,9,2,1,8,0,1,5.27,4.88,1.54,79.2,84.3,-0.23,-0.66
1790,김사윤,22K,-0.23,31,0,0,0,3,0,0,2,27.0,21,21,128,23,5,2,2,24,0,4,23,0,3,7.00,5.71,1.74,58.2,71.8,-0.23,-0.25
1791,남재현,17K,-0.23,9,0,0,0,0,0,0,0,7.2,11,10,48,16,1,0,1,9,1,0,8,0,1,11.74,6.47,3.26,42.3,76.8,-0.23,-0.00
1792,이준형,15kL,-0.23,4,0,0,2,0,2,0,0,5.2,7,4,35,7,0,0,1,9,1,1,5,0,4,6.35,8.91,2.82,75.7,53.5,-0.23,-0.50
1793,김세현,18K,-0.23,40,0,0,0,1,6,4,0,40.0,32,30,191,56,13,2,4,17,4,2,32,0,1,6.75,4.66,1.83,76.0,110.9,-0.23,-2.12
1794,장지수,19K,-0.23,13,0,0,0,0,0,0,0,16.1,16,14,80,23,2,1,2,7,0,2,6,1,1,7.71,5.91,1.84,54.4,70.5,-0.23,-0.07
1795,김재열,20K,-0.23,14,0,0,0,0,1,0,2,17.1,16,14,89,23,6,0,3,12,1,3,13,0,0,7.27,6.73,2.02,66.0,71.0,-0.23,0.00
1796,송명기,22N,-0.23,25,0,0,22,5,7,0,0,107.2,67,54,496,116,21,4,14,54,0,15,106,0,9,4.51,4.98,1.58,90.2,82.5,-0.23,-0.51
1797,윤성빈,19롯,-0.23,1,0,0,1,0,1,0,0,0.1,3,3,4,0,0,0,0,3,0,0,0,0,1,81.00,30.40,9.00,5.2,13.7,-0.23,-0.13
1798,문광은,18L,-0.24,6,0,0,0,0,1,0,0,6.2,9,9,35,11,1,0,3,5,0,0,5,0,0,12.15,10.43,2.40,41.5,46.9,-0.24,0.03
1799,정찬헌,22키,-0.24,20,0,0,20,5,6,0,0,87.1,55,52,390,106,21,0,13,28,2,6,42,0,3,5.36,5.41,1.53,74.6,72.6,-0.24,-1.37
1800,스파크맨,22롯,-0.24,19,0,0,19,2,4,0,0,84.2,55,50,386,97,14,1,6,43,1,4,89,0,5,5.31,3.79,1.65,78.3,107.8,-0.24,-0.88
1801,심동섭,16K,-0.24,54,0,0,0,5,2,1,13,37.2,30,27,182,45,3,0,5,21,0,4,33,0,2,6.45,5.76,1.75,80.3,90.7,-0.24,-0.08
1802,조영건,19키,-0.24,1,0,0,1,0,1,0,0,0.1,3,3,7,3,0,0,0,3,0,0,1,0,0,81.00,24.40,18.00,5.1,17.0,-0.24,-0.33
1803,김유신,18K,-0.24,10,0,0,2,0,0,0,0,13.0,14,14,57,13,2,1,0,6,0,1,6,0,0,9.69,4.53,1.46,53.0,114.3,-0.24,-0.46
1804,변진수,18두,-0.24,10,0,0,0,0,0,0,0,10.2,12,12,52,16,5,0,2,2,0,4,8,1,0,10.13,6.46,1.69,49.9,77.5,-0.24,-0.34
1805,김세현,19K,-0.24,10,0,0,0,0,2,0,0,8.2,8,6,48,11,4,0,0,9,1,2,5,0,0,6.23,5.71,2.31,67.3,73.5,-0.24,-1.09
1806,노건우,18N,-0.24,20,0,0,4,1,2,0,0,32.2,29,26,158,35,7,1,6,29,1,1,36,0,7,7.16,6.68,1.96,72.5,78.8,-0.24,-1.11
1807,김진호,20N,-0.24,3,0,0,3,0,1,0,0,10.1,10,10,54,14,0,0,5,8,0,1,7,0,1,8.71,11.10,2.13,56.1,44.1,-0.24,-0.55
1808,세든,16S,-0.24,12,0,0,12,5,5,0,0,62.0,52,37,283,76,10,0,8,17,0,1,43,0,8,5.37,4.95,1.50,97.2,106.0,-0.24,-1.64
1809,오윤성,17넥,-0.24,6,0,0,0,0,1,0,0,7.2,10,10,42,9,1,1,0,9,0,1,4,0,1,11.74,6.60,2.35,42.4,76.1,-0.24,-0.55
1810,이창재,15k,-0.24,38,0,0,0,0,1,0,3,33.0,30,25,151,38,8,0,8,12,1,2,32,0,3,6.82,6.01,1.52,73.7,80.7,-0.24,-0.62
1811,이대은,20K,-0.25,20,0,0,4,0,4,1,0,29.1,23,19,142,36,6,0,4,13,3,5,15,0,8,5.83,5.84,1.67,82.4,81.2,-0.25,-2.73
1812,이승호,15N,-0.25,1,0,0,1,0,1,0,0,1.0,4,4,7,3,1,0,0,1,0,0,1,0,0,36.00,4.62,4.00,13.3,106.0,-0.25,-0.23
1813,문광은,17S,-0.25,46,0,0,0,2,4,2,5,44.2,36,35,199,51,8,0,5,20,2,4,41,0,7,7.05,4.83,1.59,71.4,104.7,-0.25,-0.23
1814,신재웅,20S,-0.25,24,0,0,0,2,0,0,0,19.1,20,20,93,26,3,2,5,14,0,0,11,0,0,9.31,7.95,2.07,51.8,61.6,-0.25,-0.10
1815,임현준,15삼,-0.25,7,0,0,0,0,0,0,0,6.1,10,8,33,11,3,1,3,2,0,0,6,0,1,11.37,8.83,2.05,43.4,55.8,-0.25,0.02
1816,정영일,20S,-0.25,29,0,0,0,2,2,2,2,23.1,20,17,114,31,5,0,6,11,1,3,17,1,3,6.56,7.11,1.80,73.6,69.2,-0.25,-0.45
1817,장원준,21두,-0.25,32,0,0,0,0,1,1,4,18.2,15,14,95,20,3,0,1,18,0,2,8,0,1,6.75,6.39,2.04,63.9,68.5,-0.25,-0.30
1818,허윤동,21삼,-0.25,1,0,0,1,0,1,0,0,3.2,6,5,22,8,2,0,1,1,0,1,3,0,0,12.27,6.88,2.46,36.8,66.8,-0.25,-0.38
1819,이재익,22삼,-0.26,42,0,0,0,3,2,0,7,33.1,25,22,149,41,7,0,4,9,0,1,21,0,0,5.94,4.54,1.50,70.3,91.5,-0.26,-0.78
1820,김학성,16N,-0.26,4,0,0,1,0,0,0,0,4.1,7,7,27,11,1,0,0,3,0,1,0,0,0,14.54,6.56,3.23,35.0,79.1,-0.26,-0.31
1821,홍성무,17k,-0.26,7,0,0,0,0,1,0,0,6.1,9,9,35,11,3,0,1,6,0,0,4,0,0,12.79,7.37,2.68,39.6,67.6,-0.26,-0.46
1822,김재영,16한,-0.26,11,0,0,2,0,0,0,0,11.1,14,13,58,18,3,0,2,8,0,3,4,0,0,10.32,8.29,2.29,50.9,63.3,-0.26,-0.09
1823,김정인,20키,-0.26,2,0,0,0,0,0,0,0,1.0,6,6,12,6,3,0,0,3,0,0,1,0,0,54.00,10.56,9.00,8.7,44.8,-0.26,-0.07
1824,조병욱,20K,-0.26,9,0,0,4,0,1,0,0,28.1,24,24,131,39,4,0,4,13,0,1,11,0,0,7.62,6.10,1.84,63.0,77.8,-0.26,-0.51
1825,김진성,18N,-0.26,50,0,0,0,3,2,0,5,45.1,38,36,207,56,9,4,13,19,1,2,38,1,3,7.15,7.21,1.65,72.6,73.3,-0.26,-0.76
1826,노건우,19N,-0.26,5,0,0,0,0,0,0,0,3.2,5,5,21,8,3,0,1,1,0,0,1,0,1,12.27,7.22,2.46,34.3,58.5,-0.26,-0.12
1827,김태훈,22S,-0.26,9,0,0,0,0,0,1,2,5.1,6,6,30,6,1,0,2,10,0,0,1,0,0,10.13,13.46,3.00,41.1,31.0,-0.26,-0.11
1828,황재규,16한,-0.26,2,0,0,0,0,0,0,0,3.2,11,10,24,10,1,0,1,2,0,1,2,0,0,24.55,8.70,3.27,21.4,60.5,-0.26,-0.02
1829,정수민,21S,-0.27,10,0,0,7,1,2,0,0,30.1,24,23,151,34,5,1,6,27,1,1,22,0,1,6.82,7.12,2.01,65.8,63.8,-0.27,-0.59
1830,박근홍,16삼,-0.27,60,0,0,0,0,2,0,9,41.0,34,34,192,42,5,0,5,27,1,4,40,0,3,7.46,5.62,1.68,70.6,92.7,-0.27,-0.33
1831,김상수,15넥,-0.27,2,0,0,1,0,1,0,0,5.0,8,6,30,10,3,0,1,5,0,0,2,0,0,10.80,8.42,3.00,46.1,59.2,-0.27,-0.41
1832,여건욱,20L,-0.27,25,0,0,0,1,3,1,2,27.2,24,22,124,36,8,1,8,4,0,3,18,0,2,7.16,6.77,1.45,64.7,66.3,-0.27,-0.94
1833,구준범,21삼,-0.27,1,0,0,1,0,0,0,0,2.0,5,5,12,2,0,0,2,3,0,1,1,0,0,22.50,21.33,2.50,20.1,21.7,-0.27,-0.37
1834,이우찬,18L,-0.27,3,0,0,0,0,0,0,0,0.2,4,4,9,3,2,0,0,3,0,1,0,0,1,54.00,21.83,9.00,9.3,23.5,-0.27,-0.16
1835,서균,19한,-0.27,7,0,0,0,0,0,0,0,4.1,8,7,27,10,4,0,0,3,0,0,3,0,0,14.54,4.10,3.00,28.5,102.8,-0.27,-0.08
1836,김현준,22K,-0.27,12,0,0,0,0,1,0,0,14.2,14,9,72,19,7,0,0,5,2,2,9,0,0,5.52,3.13,1.64,73.8,128.6,-0.27,-0.42
1837,정현욱,16L,-0.27,17,0,0,0,1,0,1,3,21.0,19,17,97,22,3,0,4,10,1,4,18,0,2,7.29,6.41,1.52,69.8,76.7,-0.27,0.08
1838,한기주,16K,-0.27,29,0,0,5,4,3,1,1,56.2,48,48,278,81,12,1,11,30,3,5,27,0,1,7.62,7.06,1.96,67.9,73.7,-0.27,-2.26
1839,최지민,22K,-0.27,6,0,0,0,0,0,0,0,6.0,9,9,36,12,2,0,1,5,0,1,7,0,1,13.50,6.17,2.83,30.2,66.6,-0.27,-0.15
1840,윤강민,18N,-0.28,6,0,0,0,0,0,0,0,5.2,11,11,36,14,3,0,1,5,0,2,4,0,1,17.47,8.42,3.35,29.7,62.6,-0.28,-0.09
1841,이원준,19S,-0.28,2,0,0,1,0,1,0,0,2.1,5,5,14,3,0,0,1,4,0,0,2,0,0,19.29,12.40,3.00,22.1,35.0,-0.28,-0.25
1842,남하준,22K,-0.28,11,0,0,0,1,1,0,1,10.1,11,10,55,18,4,0,4,6,0,1,6,0,1,8.71,9.24,2.32,46.8,44.5,-0.28,-0.38
1843,한승혁,17K,-0.28,36,0,0,0,1,1,1,3,39.0,32,31,186,46,10,1,4,23,2,1,42,0,10,7.15,4.61,1.77,69.5,108.4,-0.28,-0.85
1844,애디튼,17롯,-0.28,15,0,0,13,2,7,0,0,70.0,54,46,324,85,18,2,7,25,0,5,60,0,5,5.91,4.61,1.57,85.2,109.1,-0.28,-1.14
1845,이영하,21두,-0.28,35,0,0,11,5,6,1,2,78.2,58,55,364,81,18,0,9,57,0,1,53,0,7,6.29,5.68,1.75,68.5,75.8,-0.28,-1.63
1846,이우찬,21L,-0.28,15,0,0,5,0,1,0,0,34.0,25,21,161,36,3,1,3,25,0,1,27,0,0,5.56,5.19,1.79,77.6,83.5,-0.28,-0.54
1847,김단우,21L,-0.28,4,0,0,0,0,0,0,0,3.2,8,5,23,7,4,0,2,3,0,1,4,0,1,12.27,11.51,2.73,35.1,36.1,-0.28,-0.06
1848,시스코,15k,-0.28,17,0,0,5,0,6,0,2,39.0,34,27,185,43,4,2,5,25,1,4,42,0,11,6.23,5.28,1.74,80.7,93.3,-0.28,-1.87
1849,이강준,22롯,-0.28,13,0,0,0,0,0,0,1,9.2,11,11,57,9,0,0,1,20,0,0,6,0,1,10.24,9.65,3.00,40.6,42.3,-0.28,-0.15
1850,김윤식,20L,-0.28,23,0,0,11,2,4,0,2,67.2,50,47,308,87,16,1,7,24,0,6,38,1,2,6.25,5.11,1.64,74.0,90.5,-0.28,-1.24
1851,허준혁,18두,-0.28,1,0,0,1,0,1,0,0,1.2,5,5,12,4,1,0,0,3,0,0,1,0,0,27.00,8.03,4.20,18.7,64.1,-0.28,-0.30
1852,핀토,20S,-0.28,30,0,0,30,6,15,0,0,162.0,121,111,766,198,35,1,19,90,3,11,112,2,11,6.17,5.51,1.78,78.2,88.3,-0.28,-2.27
1853,박근홍,17삼,-0.28,24,0,0,0,0,0,0,1,15.1,17,16,76,13,0,1,2,14,1,3,14,0,4,9.39,6.74,1.76,54.0,74.5,-0.28,-0.15
1854,레온,16삼,-0.28,2,0,0,2,0,1,0,0,8.0,10,10,40,16,5,0,2,1,0,1,7,0,0,11.25,6.04,2.13,46.9,86.6,-0.28,-0.51
1855,고영창,21K,-0.29,24,0,0,0,0,2,0,6,23.1,19,15,108,30,6,0,0,10,0,2,6,0,0,5.79,4.36,1.71,76.9,102.5,-0.29,-0.44
1856,이승헌,22롯,-0.29,1,0,0,1,0,1,0,0,0.2,4,4,8,3,2,0,0,3,0,0,1,0,1,54.00,13.84,9.00,7.7,29.6,-0.29,-0.33
1857,김범수,19한,-0.29,45,0,0,16,5,9,1,1,103.0,70,65,485,115,19,3,15,61,1,10,85,0,9,5.68,5.68,1.71,72.9,73.1,-0.29,-1.50
1858,김승현,19삼,-0.29,14,0,0,0,1,1,0,0,12.2,12,9,61,11,2,0,0,9,0,1,4,0,1,6.39,5.14,1.58,67.9,81.7,-0.29,-0.17
1859,김윤동,19K,-0.29,11,0,0,0,1,2,4,0,11.0,8,8,55,12,1,1,1,11,2,0,12,0,1,6.55,4.86,2.09,64.1,86.4,-0.29,0.09
1860,유재유,16L,-0.29,7,0,0,1,0,1,0,0,6.2,10,10,36,10,1,2,2,7,0,0,3,1,1,13.50,9.94,2.55,37.7,49.2,-0.29,-0.31
1861,양지율,19키,-0.29,4,0,0,0,0,0,0,0,5.1,10,9,30,12,2,0,0,1,0,0,3,0,1,15.19,2.84,2.44,27.3,147.1,-0.29,0.00
1862,김성진,21키,-0.29,45,0,0,0,1,3,0,2,40.2,30,24,185,40,13,0,4,23,2,0,29,0,3,5.31,4.73,1.55,83.5,91.2,-0.29,-1.01
1863,서덕원,21K,-0.29,24,0,0,0,1,0,0,1,32.2,28,27,148,36,8,1,7,14,0,0,24,0,5,7.44,5.94,1.53,59.8,74.4,-0.29,-0.82
1864,장시환,16k,-0.30,40,0,0,7,3,12,6,3,75.1,62,53,365,93,24,2,7,43,5,9,67,0,11,6.33,5.09,1.81,82.5,103.2,-0.30,-3.59
1865,벨레스터,16삼,-0.30,3,0,0,3,0,3,0,0,12.1,14,11,66,20,4,0,1,12,0,0,5,0,2,8.03,6.95,2.60,65.7,74.8,-0.30,-0.71
1866,임대한,17삼,-0.30,12,0,0,0,0,0,0,0,14.0,17,14,81,26,3,0,3,15,0,0,13,0,2,9.00,7.88,2.93,56.4,64.1,-0.30,-0.22
1867,신재영,20키,-0.30,7,0,0,0,0,0,0,0,5.0,8,7,34,13,4,1,2,4,0,0,1,0,0,12.60,10.76,3.40,37.4,42.6,-0.30,-0.49
1868,문광은,16S,-0.30,17,0,0,0,1,1,0,1,17.0,18,18,85,30,5,1,6,7,0,0,13,2,0,9.53,8.09,2.18,54.8,65.5,-0.30,-1.16
1869,정우람,21한,-0.30,50,0,0,0,1,4,15,1,44.2,29,28,199,47,5,0,5,20,2,5,32,0,0,5.64,4.90,1.50,77.6,91.0,-0.30,-1.27
1870,이태양,17한,-0.31,16,0,0,12,3,6,0,0,59.0,49,47,275,79,16,1,12,26,1,2,29,0,2,7.17,6.77,1.78,70.1,74.9,-0.31,-1.66
1871,찰리,15N,-0.31,12,0,0,12,4,5,0,0,53.1,39,34,245,67,14,1,8,19,0,7,29,0,1,5.74,5.94,1.61,83.5,82.2,-0.31,-1.42
1872,임준형,22L,-0.31,10,0,0,5,1,3,0,1,30.0,22,20,140,36,4,0,2,14,0,3,26,0,1,6.00,4.17,1.67,66.2,95.7,-0.31,-0.96
1873,장필준,15삼,-0.31,2,0,0,1,0,0,0,0,4.0,7,7,22,10,2,0,2,0,0,0,4,0,0,15.75,8.12,2.50,31.3,60.7,-0.31,-0.39
1874,황덕균,17넥,-0.32,13,0,0,0,0,1,0,0,15.0,16,16,75,26,2,0,4,3,1,2,5,0,1,9.60,7.34,1.93,51.8,65.9,-0.32,-0.42
1875,이창재,22K,-0.32,4,0,0,0,0,1,0,0,1.1,5,5,12,5,1,0,0,2,0,1,2,0,0,33.75,7.09,5.25,12.2,56.5,-0.32,-0.41
1876,최원태,16넥,-0.32,17,0,0,11,2,3,0,0,61.0,51,49,293,89,11,1,6,23,0,6,42,0,4,7.23,5.12,1.84,72.6,101.2,-0.32,-1.71
1877,김주한,18S,-0.32,7,0,0,0,1,0,0,1,6.0,10,9,34,9,2,0,2,6,0,0,5,0,0,13.50,9.50,2.50,38.9,55.8,-0.32,-0.01
1878,하준호,22K,-0.32,20,0,0,0,0,1,0,0,16.1,16,15,77,16,2,0,2,16,0,1,15,0,1,8.27,6.22,1.96,49.8,65.3,-0.32,-0.37
1879,하영민,18넥,-0.32,9,0,0,1,0,2,0,0,16.1,18,14,89,30,3,0,3,7,0,1,10,0,0,7.71,6.47,2.27,66.8,78.9,-0.32,-0.62
1880,최영환,22롯,-0.32,1,0,0,1,0,1,0,0,2.2,6,6,18,8,2,0,0,1,0,1,1,0,0,20.25,4.84,3.38,20.6,84.6,-0.32,-0.34
1881,킹엄,20S,-0.32,2,0,0,2,0,2,0,0,10.2,11,8,52,16,4,0,1,4,0,0,6,0,1,6.75,4.77,1.88,71.5,101.6,-0.32,-0.55
1882,장원삼,19L,-0.32,8,0,0,3,0,2,0,0,14.2,13,13,68,20,4,0,3,3,0,2,7,0,0,7.98,6.13,1.57,51.5,65.2,-0.32,-0.50
1883,권오준,20삼,-0.32,17,0,0,0,0,2,0,1,16.0,18,15,72,22,3,1,3,3,0,0,10,0,0,8.44,5.31,1.56,58.1,93.0,-0.32,-0.41
1884,박정준,16넥,-0.32,7,0,0,0,0,0,0,0,4.2,10,10,29,8,2,0,0,6,0,1,3,0,1,19.29,7.01,3.00,27.2,74.0,-0.32,-0.24
1885,김윤수,21삼,-0.33,20,0,0,1,0,0,0,1,19.0,18,14,101,25,5,0,2,17,0,1,25,0,4,6.63,4.91,2.21,68.1,91.6,-0.33,-0.65
1886,최금강,18N,-0.33,19,0,0,4,0,1,0,1,37.1,36,35,183,51,10,0,8,22,0,2,18,1,3,8.44,7.58,1.96,61.5,69.6,-0.33,-0.79
1887,강윤구,21N롯,-0.33,22,0,0,1,0,1,0,3,16.0,15,15,79,21,4,0,3,14,1,1,15,0,0,8.44,6.52,2.19,53.9,68.6,-0.33,-0.91
1888,이민우,22K한,-0.33,25,0,0,5,1,1,0,0,44.2,33,31,206,60,9,2,3,17,0,3,23,0,1,6.25,4.53,1.72,64.9,90.1,-0.33,-0.92
1889,안우진,18넥,-0.33,20,0,0,5,2,4,0,1,41.1,35,33,198,46,5,0,6,28,0,3,46,2,5,7.19,5.74,1.79,71.7,88.9,-0.33,-1.53
1890,김정인,21키,-0.33,11,0,0,6,1,2,0,0,31.2,26,25,151,34,6,1,6,18,0,2,21,0,2,7.11,6.36,1.64,62.4,67.4,-0.33,-0.79
1891,김유영,16롯,-0.33,46,0,0,0,0,1,1,3,34.1,32,25,171,37,9,1,3,30,1,0,31,0,8,6.55,5.66,1.95,79.7,92.1,-0.33,-1.21
