의원A,의원B,수정안반영폐기,본회의의결,소관위심사,철회,본회의부의안건,본회의불부의,소관위접수,폐기,체계자구심사,정부이송,접수,대안반영폐기,공포,본희의의결
김성주(金成柱),유의동(兪義東),0,49,6,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),유정주(兪訂炷),0,65,59,3,0,4,18,0,1,0,4,34,14,0
김성주(金成柱),윤건영(尹建永),1,63,41,4,0,4,13,0,1,1,4,21,5,0
김성주(金成柱),윤관석(尹官石),0,52,40,0,0,4,7,0,1,0,2,24,9,0
김성주(金成柱),윤두현(尹斗鉉),0,49,7,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),윤미향(尹美香),0,26,43,0,0,0,14,0,1,0,2,18,5,0
김성주(金成柱),윤상현(尹相現),0,29,6,3,0,0,1,0,0,0,0,3,0,0
김성주(金成柱),윤영덕(尹永德),0,65,51,3,0,4,16,0,1,0,4,19,5,0
김성주(金成柱),윤영석(尹永碩),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),윤영찬(尹永燦),0,63,31,3,0,4,13,0,1,0,4,17,6,0
김성주(金成柱),윤재갑(尹才鉀),1,65,66,3,0,4,15,3,1,0,4,25,11,0
김성주(金成柱),윤재옥(尹在玉),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),윤주경(尹柱卿),0,49,6,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),윤준병(尹準炳),7,64,180,4,1,4,36,1,2,0,5,75,19,0
김성주(金成柱),윤창현(尹暢賢),0,49,7,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),윤한홍(尹漢洪),0,49,6,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),윤호중(尹昊重),0,64,33,3,0,4,11,0,1,0,4,10,4,0
김성주(金成柱),윤후덕(尹厚德),0,63,46,3,0,4,16,0,1,0,4,16,5,0
김성주(金成柱),이개호(李介昊),0,64,42,4,0,4,12,0,1,0,4,19,4,0
김성주(金成柱),이달곤(李達坤),0,50,2,3,0,0,2,0,1,0,0,1,0,0
김성주(金成柱),이동주(李東洲),0,65,64,3,0,4,23,0,1,0,4,22,5,0
김성주(金成柱),이만희(李晩熙),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),이명수(李明洙),2,49,8,4,0,0,2,0,0,0,0,2,0,0
김성주(金成柱),이병훈(李炳勳),4,65,70,4,0,4,12,1,1,2,5,20,13,0
김성주(金成柱),이상민(李相珉),0,62,18,3,0,4,8,0,1,0,4,15,4,0
김성주(金成柱),이상헌(李相憲),0,64,67,3,0,4,19,0,2,1,4,28,14,0
김성주(金成柱),이성만(李成萬),0,53,60,0,0,4,9,0,2,0,2,28,6,0
김성주(金成柱),이소영(李素永),1,65,31,4,0,4,12,0,1,0,4,18,5,0
김성주(金成柱),이수진(李壽珍),0,65,76,3,0,4,20,0,1,1,4,39,6,0
김성주(金成柱),이수진(李秀眞),0,65,52,4,0,4,13,0,1,0,4,28,8,0
김성주(金成柱),이양수(李亮壽),0,49,1,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),이용(李鏞),0,49,3,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),이용빈(李龍彬),1,65,134,4,1,5,26,0,1,1,5,72,25,0
김성주(金成柱),이용선(李庸瑄),0,65,70,3,0,4,21,0,2,1,5,24,9,0
김성주(金成柱),이용우(李龍雨),0,64,42,4,0,4,18,0,1,0,4,35,6,0
김성주(金成柱),이용호(李容鎬),1,27,45,3,0,0,3,0,0,0,1,21,3,0
김성주(金成柱),이원욱(李元旭),0,61,39,4,0,4,12,0,2,1,4,27,7,0
김성주(金成柱),이원택(李源澤),0,63,65,4,0,5,14,0,1,0,5,30,9,0
김성주(金成柱),이은주(李恩周),0,11,22,0,0,0,5,0,1,0,1,10,0,0
김성주(金成柱),이인선(李仁善),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),이인영(李仁榮),0,62,25,3,0,4,10,0,1,0,4,8,5,0
김성주(金成柱),이장섭(李將燮),0,64,59,4,0,4,13,1,1,1,4,25,9,0
김성주(金成柱),이재명(李在明),0,38,6,3,0,0,8,0,1,0,4,2,0,0
김성주(金成柱),이재정(李在汀),0,64,25,3,0,4,10,0,1,0,4,13,3,0
김성주(金成柱),이정문(李楨文),0,63,76,4,0,5,14,0,1,1,4,36,5,0
김성주(金成柱),이종배(李鍾培),0,50,2,3,0,0,2,0,0,1,0,0,0,0
김성주(金成柱),이종성(李鍾成),0,49,7,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),이주환(李周桓),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),이채익(李埰益),0,50,1,3,0,0,2,0,0,0,0,1,0,0
김성주(金成柱),이철규(李喆圭),0,49,8,3,0,0,2,0,0,0,0,4,0,0
김성주(金成柱),이탄희(李誕熙),0,64,55,3,0,4,14,0,1,0,4,31,7,0
김성주(金成柱),이태규(李泰珪),0,28,5,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),이학영(李學永),0,65,63,3,0,4,12,0,1,0,5,39,17,0
김성주(金成柱),이해식(李海植),1,64,60,4,0,4,22,1,1,0,4,31,9,0
김성주(金成柱),이헌승(李憲昇),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),이형석(李炯錫),0,65,71,5,1,4,14,0,1,0,5,46,4,0
김성주(金成柱),인재근(印在謹),1,65,93,4,0,4,14,0,1,0,5,46,9,0
김성주(金成柱),임병헌(林炳憲),0,25,2,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),임오경(林五卿),0,65,55,4,0,4,13,0,1,0,4,19,7,0
김성주(金成柱),임이자(林利子),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),임종성(林鍾聲),0,64,61,3,0,4,17,0,1,0,4,38,5,0
김성주(金成柱),임호선(林昊宣),1,65,104,5,0,4,23,5,1,2,5,60,14,0
김성주(金成柱),장경태(張耿態),1,65,56,3,0,4,17,0,1,0,4,24,5,0
김성주(金成柱),장동혁(張東赫),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),장제원(張濟元),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),장철민(張喆敏),0,64,53,3,0,4,15,0,1,0,4,21,6,0
김성주(金成柱),장혜영(張惠英),0,10,15,0,0,0,10,0,1,0,1,5,0,0
김성주(金成柱),전봉민(田奉珉),0,35,1,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),전용기(田溶冀),0,64,69,4,0,4,18,0,1,1,4,30,10,0
김성주(金成柱),전재수(田載秀),0,63,38,4,0,4,9,0,1,0,4,20,7,0
김성주(金成柱),전주혜(全珠惠),0,50,2,3,0,0,2,0,0,0,0,1,0,0
김성주(金成柱),전해철(全海澈),0,63,24,3,0,4,9,0,1,1,4,8,4,0
김성주(金成柱),전혜숙(全惠淑),0,64,48,3,0,4,12,0,1,0,4,18,6,0
김성주(金成柱),정경희(丁慶姬),0,49,5,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),정동만(鄭東萬),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),정성호(鄭成湖),0,62,42,3,0,4,21,0,1,0,4,14,4,0
김성주(金成柱),정우택(鄭宇澤),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),정운천(鄭雲天),0,49,6,3,0,0,1,0,0,0,0,2,0,0
김성주(金成柱),정일영(鄭日永),3,64,51,4,0,4,14,0,1,1,4,27,7,0
김성주(金成柱),정점식(鄭点植),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),정진석(鄭鎭碩),0,49,3,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),정청래(鄭淸來),0,65,23,3,0,4,10,0,1,1,4,12,5,0
김성주(金成柱),정춘숙(鄭春淑),0,64,91,3,0,4,11,0,1,0,4,42,12,0
김성주(金成柱),정태호(鄭泰浩),0,64,63,4,0,4,10,0,1,0,5,20,8,0
김성주(金成柱),정필모(鄭必模),0,65,60,5,0,4,18,1,1,1,4,34,19,0
김성주(金成柱),정희용(鄭熙溶),0,50,0,3,0,0,3,0,0,0,0,0,0,0
김성주(金成柱),조경태(趙慶泰),0,49,1,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),조명희(曺明姬),0,49,7,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),조수진(趙修眞),0,49,9,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),조승래(趙承來),0,62,38,3,0,4,14,0,1,1,4,26,8,0
김성주(金成柱),조오섭(曺五燮),0,64,103,3,0,4,25,0,2,1,4,30,7,0
김성주(金成柱),조은희(趙恩禧),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),조응천(趙應天),0,61,21,3,0,4,10,0,1,0,4,10,4,0
김성주(金成柱),조정식(趙正湜),0,63,33,3,0,4,19,0,1,0,4,13,3,0
김성주(金成柱),조정훈(趙廷訓),0,1,9,0,0,0,3,0,1,0,0,3,0,0
김성주(金成柱),조해진(曺海珍),0,50,0,3,0,0,2,0,0,0,0,1,0,0
김성주(金成柱),주철현(朱哲鉉),1,64,44,3,0,4,16,1,1,1,4,15,9,0
김성주(金成柱),주호영(朱豪英),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),지성호(池成浩),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),진선미(陳善美),0,64,24,3,0,4,9,1,1,0,5,12,4,0
김성주(金成柱),진성준(陳聲準),1,65,57,4,0,4,20,0,2,0,4,27,6,0
김성주(金成柱),천준호(千俊鎬),3,65,34,4,0,4,12,0,1,0,4,24,7,0
김성주(金成柱),최기상(崔基相),0,64,41,3,0,4,15,0,2,0,4,13,5,0
김성주(金成柱),최승재(崔承宰),0,49,6,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),최연숙(崔姸淑),0,30,18,3,0,0,3,0,0,0,0,6,2,0
김성주(金成柱),최영희(崔英姬),0,25,1,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),최인호(崔仁昊),0,63,40,4,0,4,11,0,1,1,4,18,4,0
김성주(金成柱),최재형(崔在亨),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),최종윤(崔鍾允),0,63,120,3,0,4,15,0,1,0,5,49,17,0
김성주(金成柱),최춘식(崔春植),0,49,6,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),최형두(崔炯斗),0,49,3,3,0,0,2,0,0,0,0,1,0,0
김성주(金成柱),최혜영(崔惠英),0,65,131,3,0,4,21,0,1,0,4,59,14,0
김성주(金成柱),추경호(秋慶鎬),0,49,0,3,0,0,0,0,0,0,0,0,0,0
김성주(金成柱),태영호(太永浩),0,49,2,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),하영제(河榮帝),0,40,3,0,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),하태경(河泰慶),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성주(金成柱),한기호(韓起鎬),0,49,3,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),한무경(韓茂景),0,49,2,3,0,0,2,0,0,0,0,1,0,0
김성주(金成柱),한병도(韓秉道),3,64,119,4,1,4,23,1,1,0,6,50,7,0
김성주(金成柱),한정애(韓貞愛),0,63,27,3,0,4,11,0,1,0,4,18,7,0
김성주(金成柱),한준호(韓俊鎬),0,65,64,4,0,4,17,1,1,0,4,36,15,0
김성주(金成柱),허숙정(許淑湞),0,1,0,0,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),허영(許榮),0,65,97,6,0,4,19,1,1,0,4,46,14,0
김성주(金成柱),허은아(許垠娥),0,49,1,3,0,0,2,0,0,0,0,0,0,0
김성주(金成柱),허종식(許琮植),0,65,98,4,0,4,15,0,1,1,4,62,17,0
김성주(金成柱),홍기원(洪起元),0,64,48,4,0,4,12,0,1,0,4,23,4,0
김성주(金成柱),홍문표(洪文杓),0,49,2,3,0,0,1,0,0,0,0,1,0,0
김성주(金成柱),홍석준(洪碩晙),0,49,0,3,0,0,1,0,0,0,0,2,0,0
김성주(金成柱),홍성국(洪性國),0,65,109,4,0,4,20,1,1,0,5,50,15,0
김성주(金成柱),홍영표(洪永杓),0,63,36,3,0,4,18,0,1,0,4,20,5,0
김성주(金成柱),홍익표(洪翼杓),0,64,50,4,0,4,13,1,1,0,4,24,6,0
김성주(金成柱),홍정민(洪貞敏),0,65,55,3,0,4,15,0,2,0,4,34,11,0
김성주(金成柱),황보승희(皇甫承希),0,44,6,0,0,0,2,0,0,0,0,2,0,0
김성주(金成柱),황운하(黃雲夏),0,65,65,3,0,4,17,0,1,1,4,39,8,0
김성주(金成柱),황희(黃熙),0,64,36,4,0,4,9,0,2,0,4,11,4,0
김성환(金星煥),김수흥(金洙興),2,71,35,8,0,4,15,0,1,0,5,24,7,0
김성환(金星煥),김승남(金承南),0,68,58,4,0,4,12,0,1,0,4,15,7,0
김성환(金星煥),김승수(金承洙),0,52,2,3,0,0,3,0,0,0,0,0,0,0
김성환(金星煥),김승원(金勝源),0,71,86,4,0,4,15,0,1,0,4,30,6,0
김성환(金星煥),김영배(金永培),0,67,78,9,0,4,20,0,1,0,5,33,9,0
김성환(金星煥),김영선(金映宣),0,26,0,3,0,0,1,0,0,0,0,0,0,0
김성환(金星煥),김영식(金英植),0,51,1,3,0,0,2,0,0,0,0,0,0,0
김성환(金星煥),김영주(金榮珠),0,68,36,3,0,4,12,0,1,0,4,13,4,0
김성환(金星煥),김영진(金榮鎭),5,67,36,3,0,4,8,0,1,0,5,13,5,0
김성환(金星煥),김영호(金映豪),0,69,27,3,0,4,12,0,1,1,5,14,4,0
김성환(金星煥),김예지(金睿智),0,51,0,3,0,0,1,0,0,0,0,0,0,0
김성환(金星煥),김용민(金容民),0,71,55,3,0,4,22,0,1,0,6,18,6,0
김성환(金星煥),김용판(金用判),0,51,0,3,0,0,1,0,0,0,0,1,0,0
김성환(金星煥),김웅(金雄),0,51,0,3,0,0,2,0,0,0,0,0,0,0
김성환(金星煥),김원이(金元二),0,71,65,4,0,4,16,0,1,0,4,28,10,0
김성환(金星煥),김윤덕(金潤德),2,69,49,8,0,4,11,0,1,0,4,14,5,0
김성환(金星煥),김의겸(金宜謙),0,41,23,3,0,4,13,0,1,0,5,6,0,0
김성환(金星煥),김정재(金汀才),0,52,0,3,0,0,2,0,0,0,0,1,0,0
김성환(金星煥),김정호(金禎鎬),8,70,184,6,0,4,34,0,1,0,6,51,7,0
김성환(金星煥),김종민(金鐘民),0,67,44,3,0,4,15,0,1,0,5,16,4,0
김성환(金星煥),김주영(金周暎),4,70,56,5,0,4,10,0,1,0,4,23,4,0
김성환(金星煥),김진표(金振杓),0,30,27,1,0,4,6,0,0,1,0,14,5,0
김성환(金星煥),김철민(金哲玟),6,67,85,3,0,4,12,0,1,0,4,30,6,0
김성환(金星煥),김태년(金太年),0,65,39,3,0,4,10,0,1,0,4,11,4,0
김성환(金星煥),김태호(金台鎬),0,41,0,3,0,0,1,0,0,0,0,1,0,0
김성환(金星煥),김학용(金學容),0,25,0,3,0,0,1,0,0,0,0,0,0,0
김성환(金星煥),김한규(金翰奎),0,39,27,3,0,0,27,0,1,0,5,3,0,0
김성환(金星煥),김한정(金漢正),0,63,34,4,0,4,16,0,1,0,5,10,6,0
김성환(金星煥),김형동(金亨東),0,49,1,3,0,0,1,0,0,0,0,2,0,0
김성환(金星煥),김홍걸(金弘傑),0,24,56,4,0,0,14,1,1,0,4,14,5,0
김성환(金星煥),김회재(金會在),0,66,46,3,0,4,13,0,1,0,5,21,8,0
김성환(金星煥),김희곤(金熙坤),0,49,0,3,0,0,1,0,0,0,0,1,0,0
김성환(金星煥),김희국(金熙國),0,49,0,3,0,0,1,0,0,0,0,0,0,0
김성환(金星煥),남인순(南仁順),0,67,32,3,0,4,18,0,1,0,4,22,7,0
